snapped_at,price,market_cap,total_volume
2024-08-09 00:00:00 UTC,0.02059628923165767,19147897.974780068,1334520.7628902243
2024-08-10 00:00:00 UTC,0.01837450200543087,17073652.691532265,297345.7270073611
2024-08-11 00:00:00 UTC,0.017935359916943287,16680557.435902089,343651.7340276596
2024-08-12 00:00:00 UTC,0.016099853615976132,14995537.69714637,320196.3362417508
2024-08-13 00:00:00 UTC,0.017118010910864113,15912425.342763877,457290.4557688626
2024-08-14 00:00:00 UTC,0.0168195142983005,15844710.754071847,214654.0786405893
2024-08-15 00:00:00 UTC,0.015800231074531743,14705359.987027042,485592.2491745558
2024-08-16 00:00:00 UTC,0.013426781562854047,12450494.162508663,416442.94182773377
2024-08-17 00:00:00 UTC,0.013136344087180054,12343121.726317927,278841.62581841205
2024-08-18 00:00:00 UTC,0.010147557670015513,9589515.65891776,631044.4056724543
2024-08-19 00:00:00 UTC,0.011425686946874205,10656357.027803898,920261.2784030113
2024-08-20 00:00:00 UTC,0.009747759440860728,9081630.95378741,648129.27734828
2024-08-21 00:00:00 UTC,0.009106228215564118,8473455.695447665,436759.99264271546
2024-08-22 00:00:00 UTC,0.009700963653719613,9024569.61362632,298687.86367580824
2024-08-23 00:00:00 UTC,0.00933430507937978,8697194.240510097,406935.9617957674
2024-08-24 00:00:00 UTC,0.011388770482093339,10599967.449370679,599836.1855332231
2024-08-25 00:00:00 UTC,0.012039873802273617,11200353.633702997,623833.4519271215
2024-08-26 00:00:00 UTC,0.010870695391995203,10115879.237227567,178650.7411924958
2024-08-27 00:00:00 UTC,0.010121219008844506,9422784.954034714,193280.1494262139
2024-08-28 00:00:00 UTC,0.008932717610475023,8313307.041670017,195144.7743992442
2024-08-29 00:00:00 UTC,0.010861761803930385,10075252.498990737,332777.9323884334
2024-08-30 00:00:00 UTC,0.009917066235985506,9241327.112215195,188114.1573019571
2024-08-31 00:00:00 UTC,0.009715996564542624,9044841.428282134,135177.40619558122
2024-09-01 00:00:00 UTC,0.00975887139938765,9091232.15361452,251574.98232140217
2024-09-02 00:00:00 UTC,0.009742254646521958,9064797.810318397,182399.52227286564
2024-09-03 00:00:00 UTC,0.009591750315276416,8929853.259243196,170092.57347512408
2024-09-04 00:00:00 UTC,0.008945711944290316,8358382.057086431,200185.7964941268
2024-09-05 00:00:00 UTC,0.008949176073053691,8334926.1967472695,144247.19873958745
2024-09-06 00:00:00 UTC,0.008508911152800093,7924925.680162753,67611.2035707434
2024-09-07 00:00:00 UTC,0.00781862017412404,7279619.024120592,179270.58747520667
2024-09-08 00:00:00 UTC,0.007856828425332708,7298206.125452252,78880.55188143587
2024-09-09 00:00:00 UTC,0.008688100306542232,8100704.143616615,169415.11347517118
2024-09-10 00:00:00 UTC,0.009363757922277612,8723425.873377714,141415.11022000914
2024-09-11 00:00:00 UTC,0.010387802448367987,9662390.359676735,252601.85870807775
2024-09-12 00:00:00 UTC,0.010533938864734079,9808480.968979968,243949.82060974414
2024-09-13 00:00:00 UTC,0.018998399584847305,17673192.734678145,2748295.0915555195
2024-09-14 00:00:00 UTC,0.023181255493351646,21634067.707005594,1575531.4682595432
2024-09-15 00:00:00 UTC,0.03138307938837642,28562820.751608983,1826990.4660024133
2024-09-16 00:00:00 UTC,0.0255257052902733,23771273.167122062,2429391.670908326
2024-09-17 00:00:00 UTC,0.027587826725073743,25677831.19948147,1167644.6846939693
2024-09-18 00:00:00 UTC,0.03610647109509041,33970383.6257733,1749320.1277904182
2024-09-19 00:00:00 UTC,0.041016348681058135,38209972.84423571,1644251.4866526965
2024-09-20 00:00:00 UTC,0.0465161417217464,43224959.22573139,2908426.2708585095
2024-09-21 00:00:00 UTC,0.04434354371728119,41310683.57188745,1427880.8538801344
2024-09-22 00:00:00 UTC,0.05056441457036797,47109386.52363054,1746190.0887791568
2024-09-23 00:00:00 UTC,0.04960654144138172,46183347.27339485,2141272.109879152
2024-09-24 00:00:00 UTC,0.04606830198511003,42843721.35199633,1362358.9087731994
2024-09-25 00:00:00 UTC,0.04436547372818348,41600744.511895075,1529004.9939480287
2024-09-26 00:00:00 UTC,0.05064455291684347,47123667.21289105,2073395.9652625108
2024-09-27 00:00:00 UTC,0.06248105755095701,58194004.99386977,7448617.285078373
2024-09-28 00:00:00 UTC,0.08526391766428988,79226389.45069316,6386332.152342844
2024-09-29 00:00:00 UTC,0.10132302239028511,94264265.90144038,9739225.404249832
2024-09-30 00:00:00 UTC,0.11754939827967816,110011644.32562666,12711191.230197318
